gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPNCRNA.2307,111.42186267880186,-1.010771281739594,0.19820976567419446,-5.099502934689102,3.405465901993168e-7,7.075004773930368e-7
SPNCRNA.2310,64.53022848090842,-4.285024760655372,0.44648048369992327,-9.597339451762712,8.203458144031439e-22,2.775581466903437e-21
SPAC22G7.05,2046.841519640631,-1.4366947598014148,0.07494661098575277,-19.169576060944614,6.644806893683063e-82,6.433998629190092e-81
SPAC22G7.07C,2173.472429537581,-1.643942578032998,0.10519257271749081,-15.627933945945337,4.697900603163202e-55,3.0153137638297364e-54
SPNCRNA.2322,164.72217163317276,-5.583111504450651,0.3985614763397212,-14.008156422252368,1.3896571353486205e-44,7.466569780761508e-44
SPNCRNA.2323,58.31621368314288,-7.014943300993858,1.0469138696126277,-6.700592574620758,2.0757604654444254e-11,5.1630236151633865e-11
SPNCRNA.2324,13.469953931692022,-5.78005159420907,1.2658831214789559,-4.566023115511741,4.9706398010867186e-6,9.644816733486634e-6
SPNCRNA.2325,2.731867648687432,-4.474478240105074,1.5975281128419774,-2.800876056037003,0.0050964089001705095,0.007877780210914917
SPNCRNA.2334,33.15020304599645,-3.407573962505548,0.5011273779840445,-6.799815999304756,1.0475285439807658e-11,2.6326046302674508e-11
SPNCRNA.2335,114.88237496447,-3.7256673729182253,0.29127444904862027,-12.790917243470014,1.842859249448809e-37,8.73274879230604e-37
SPAC4G8.06C,1778.6546198001906,-1.2511247496548077,0.07258762165483382,-17.236062032781753,1.4241363475986856e-66,1.1029838213383673e-65
SPNCRNA.2336,7.486952565891823,-1.6477249368201816,0.7834590563681392,-2.1031410938798736,0.035453437690995605,0.04964403560798982
